ageraw,rs,age
48.94403833,1,49
48.8415332,1,49
49.10250513,1,49
48.64473648,1,49
48.8689117,1,49
48.93155373,1,49
48.67759069,1,49
48.88268309,1,49
48.98631075,1,49
49.23085558,1,49
49.47540041,1,49
49.01763176,1,49
49.13930185,1,49
48.64755647,1,49
49.10524298,1,49
49.2950308,1,49
49.32506502,1,49
48.9890486,1,49
49.2538809,1,49
49.29768652,1,49
48.90724162,1,49
48.67215606,1,49
49.15991786,2,49
49,2,49
49.03011636,2,49
49.16668036,2,49
49.06691307,2,49
48.8579603,2,49
49.29921971,2,49
49.40848734,2,49
48.93856263,2,49
49.2718412,2,49
48.70078029,2,49
48.88380561,2,49
49.12561259,2,49
48.98631075,2,49
49.06691307,2,49
49.1584668,2,49
49.39753593,2,49
48.66945927,2,49
49.21716632,2,49
49.21596167,2,49
48.65295003,2,49
49.17489391,2,49
49.36621492,2,49
48.7500616,2,49
49.27457906,2,49
49,2,49
48.62830938,2,49
49.09155373,3,49
49.32784394,3,49
48.82945927,3,49
49.22691307,3,49
49.26648871,3,49
49.4495551,3,49
49.15838467,3,49
48.90454483,3,49
48.96167009,3,49
49.17489391,3,49
49.28013689,3,49
49.16394251,3,49
48.96594114,3,49
49.1584668,3,49
49.22691307,3,49
48.99726215,3,49
48.8756742,3,49
49,3,49
49.4099384,3,49
48.63652293,3,49
48.79652293,3,49
49.03953457,3,49
49.25823409,4,49
49.34431211,4,49
48.6870089,4,49
49.12440794,4,49
49.48908966,4,49
49.48626968,4,49
49.03132101,4,49
48.93151266,5,49
49.06143737,5,49
49,5,49
49.10250513,5,49
49.31967146,5,49
49.27312799,5,49
48.68306639,5,49
48.79498973,5,49
49.37169062,5,49
49.21326489,6,49
49,6,49
49.06417522,6,49
49.21169062,6,49
49.296564,7,49
48.90732375,7,49
48.7336345,7,49
49.46602327,8,49
48.73508556,9,49
50.36468172,0,50
50,0,50
50,0,50
49.88928131,0,50
49.75271732,0,50
50.09702943,0,50
49.70770705,0,50
49.93976728,0,50
50.29768652,0,50
50,0,50
50.36347707,0,50
49.78403833,0,50
50,0,50
49.70065708,0,50
49.863436,0,50
50,0,50
50.28673511,0,50
50,1,50
50.26362765,1,50
49.95345654,1,50
50.19405886,1,50
49.79225188,1,50
49.74997947,1,50
50,1,50
50.09429158,1,50
49.5574538,1,50
50.3184668,1,50
49.95071869,1,50
49.63813826,1,50
49.64199863,1,50
50.35373032,1,50
50,1,50
50.4084052,1,50
50.46984257,1,50
49.57234771,1,50
50.05869952,1,50
49.67759069,1,50
49.9945243,1,50
50.41661875,1,50
49.7213963,1,50
50.26097194,1,50
49.60528405,1,50
49.76922656,1,50
50.4386037,1,50
50,1,50
50.10524298,1,50
50.12167009,1,50
50.4534976,1,50
50,1,50
49.67219713,1,50
49.99609856,2,50
50.34825462,2,50
50.12171116,2,50
50.34431211,2,50
49.6490486,2,50
49.67493498,2,50
50.05206023,2,50
50.1310883,2,50
50.4084052,2,50
50.22264203,2,50
50.06570842,2,50
50.17058179,2,50
50.31958932,2,50
49.61889117,2,50
49.83331964,2,50
49.7391102,2,50
49.56147844,2,50
49.5340178,2,50
49.93308693,2,50
49.70069815,2,50
50.1435729,2,50
50,2,50
50,2,50
49.75271732,2,50
50,2,50
49.58056126,2,50
49.96714579,2,50
50,2,50
50.11071869,2,50
50.11735797,3,50
49.77030801,3,50
50.19957563,3,50
50.32240931,3,50
49.80876112,3,50
49.56413415,3,50
49.51091034,3,50
50.46863792,3,50
50.35526352,3,50
49.9835729,3,50
49.68032854,3,50
50.35912389,3,50
50.09429158,3,50
50,3,50
50.24172485,3,50
50.01916496,3,50
50.28835044,3,50
50.46710472,3,50
49.58885695,3,50
49.7391102,3,50
49.94798084,3,50
49.95071869,3,50
50,3,50
49.83331964,3,50
50.20887064,3,50
49.51493498,4,50
50,4,50
50.03832991,4,50
50.31958932,4,50
50.08607803,4,50
49.64199863,4,50
49.81295003,4,50
49.86190281,4,50
50.4495551,4,50
50.26644764,4,50
49.90997947,4,50
49.98631075,4,50
50.29768652,5,50
50.15842574,5,50
50.19132101,5,50
49.86069815,5,50
49.75545517,5,50
49.91271732,5,50
50.23077344,5,50
49.98510609,5,50
50.37160849,6,50
50.37281314,6,50
50.41114305,6,50
50.19800137,7,50
49.65850787,7,50
49.97689254,7,50
49.63934292,8,50
49.71986311,8,50
49.50937714,9,50
51.48240931,0,51
51.32514716,0,51
51.13930185,0,51
51.19679671,0,51
51,0,51
51.48079398,0,51
51,0,51
50.53011636,0,51
51,0,51
51.32232717,0,51
51,0,51
50.5559206,0,51
50.99726215,0,51
50.5519781,0,51
51,0,51
51,0,51
50.76640657,0,51
50.53563313,0,51
51.05048597,0,51
51.23085558,0,51
51,1,51
51.38529774,1,51
50.97963039,1,51
50.87285421,1,51
50.75275838,1,51
51.08334018,1,51
51,1,51
50.74176591,1,51
51.18149213,1,51
51.49995893,1,51
51.37716632,1,51
50.97262149,1,51
50.97262149,1,51
51.1490486,1,51
50.64473648,1,51
50.61341547,1,51
51.27192334,1,51
50.8564271,1,51
51.12167009,1,51
50.70617385,1,51
50.95893224,1,51
51.05869952,1,51
51,1,51
51,1,51
51,1,51
51,1,51
51,1,51
51.16668036,1,51
50.74997947,1,51
50.82792608,1,51
51.21716632,1,51
51,1,51
50.5,2,51
51.27192334,2,51
50.60914442,2,51
51.42483231,2,51
50.56019165,2,51
50.87438741,2,51
50.54658453,2,51
50.80594114,2,51
51.49456537,2,51
51.07512663,2,51
50.83613963,2,51
51.34825462,2,51
50.78009582,2,51
51,2,51
51.23351129,2,51
50.91665982,2,51
51.22264203,2,51
50.5613963,2,51
50.90297057,2,51
51.23355236,2,51
50.99605749,2,51
51.21442847,2,51
50.68032854,2,51
50.58338125,2,51
50.90023272,2,51
50.8415332,2,51
51,2,51
51.3005065,3,51
51.16933607,3,51
50.68032854,3,51
51.13930185,3,51
50.90844627,3,51
50.94677618,3,51
51.35800137,3,51
50.96988364,3,51
50.9084052,3,51
51.41661875,3,51
51,3,51
50.72413415,3,51
51,3,51
51.18858316,3,51
51,3,51
50.90844627,3,51
50.7049692,3,51
51,3,51
51.25002053,3,51
51,3,51
51.18036961,4,51
51.21596167,4,51
51.45615332,4,51
51.07786448,4,51
50.99178645,4,51
50.76093087,4,51
51.29229295,4,51
51.07392197,4,51
50.59271732,4,51
51.22691307,4,51
51.25002053,4,51
51.37990418,4,51
51.20613279,4,51
50.65577002,4,51
51,4,51
51.12714579,5,51
51.09549624,5,51
50.96046543,5,51
51.03011636,5,51
50.7049692,5,51
51.2554141,5,51
50.51364819,5,51
51,5,51
50.56960986,6,51
51.29772758,6,51
50.68580424,7,51
51.1420397,7,51
50.78830938,7,51
51.33327858,7,51
51.17489391,8,51
50.7336345,8,51
50.78951403,8,51
51,8,51
50.84982888,9,51
50.55318275,9,51
51.92213552,0,52
52.38102669,0,52
52.2718412,0,52
51.57790554,0,52
51.5465024,0,52
52,0,52
52,0,52
52,0,52
52,0,52
52,0,52
52,0,52
51.71865845,0,52
52,0,52
51.8415332,0,52
52.10250513,0,52
52,0,52
52,0,52
52,0,52
52,0,52
52,0,52
52,1,52
52.12287474,1,52
52,1,52
51.63926078,1,52
51.7089117,1,52
51.93034908,1,52
52.03559206,1,52
52.16273785,1,52
52.46718686,1,52
52.24607803,1,52
52.19679671,1,52
52.44681725,1,52
52.4659822,1,52
52.44681725,1,52
52.49722108,1,52
51.68974675,1,52
51.95772758,1,52
52.04654346,1,52
52.16,1,52
52,1,52
52.21040383,1,52
52.37837098,1,52
51.73637235,1,52
51.94524298,1,52
52.08881588,1,52
51.73782341,1,52
52,1,52
52,1,52
52,1,52
52,1,52
52,1,52
52,1,52
52,1,52
52,1,52
52,1,52
52,1,52
51.67219713,1,52
51.90844627,1,52
52.03559206,1,52
51.78677618,2,52
51.76375086,2,52
51.93429158,2,52
52.17883641,2,52
51.95341547,2,52
51.94951403,2,52
52.2895551,2,52
52.28287474,2,52
52.3005065,2,52
52.43586585,2,52
51.5340178,2,52
52.4550308,2,52
52.2554141,2,52
52.22264203,2,52
52.00273785,2,52
52.12440794,2,52
51.9155373,2,52
52.00821355,2,52
51.52733744,2,52
52.05201916,2,52
51.69522245,2,52
52,2,52
52,2,52
52,2,52
52,2,52
52.31967146,2,52
52,2,52
51.61735797,2,52
51.97535934,2,52
51.79660507,3,52
51.89475702,3,52
52.35099247,3,52
51.81415469,3,52
52.1435729,3,52
52,3,52
52,3,52
52.29221081,3,52
51.66945927,3,52
52,3,52
52.33609856,3,52
52.42881588,3,52
51.73508556,3,52
52,3,52
52.44793977,3,52
52,3,52
52.07512663,3,52
52,3,52
52,3,52
52,3,52
52,3,52
52,3,52
52,3,52
52,3,52
52.23633128,3,52
51.93856263,3,52
52.10644764,4,52
51.56960986,4,52
52.03285421,4,52
51.81021218,4,52
52.03953457,4,52
51.83331964,4,52
52.296564,4,52
52.02190281,4,52
51.59972621,4,52
52.37837098,4,52
52,4,52
52,4,52
52.20774812,4,52
52.4370705,4,52
52.31693361,5,52
52.12167009,5,52
52.28013689,5,52
52.15178645,5,52
51.62283368,5,52
51.84157426,5,52
52.11619439,5,52
52.136564,5,52
52,5,52
51.84435318,6,52
51.53563313,6,52
51.85916496,6,52
52.22143737,6,52
52.22529774,6,52
52.06297057,6,52
51.59425051,7,52
51.53007529,7,52
52.13382615,7,52
51.88268309,8,52
52.38537988,8,52
51.53675565,8,52
52.33601643,9,52
51.72807666,9,52
52.72413415,0,53
53.3005065,0,53
53,0,53
53,0,53
53,0,53
53,0,53
53.00821355,0,53
52.86617385,0,53
53.49456537,0,53
53,0,53
53.47531828,0,53
52.77735797,0,53
53,0,53
53,0,53
53,0,53
53,0,53
53,0,53
53.20347707,1,53
53.40848734,1,53
52.99062286,1,53
53.22811773,1,53
53.37563313,1,53
52.70899384,1,53
52.96714579,1,53
53,1,53
53.30590007,1,53
53.4495551,1,53
53.00273785,1,53
53.01759069,1,53
52.84982888,1,53
53.36741958,1,53
53,1,53
53.34825462,1,53
53.3454757,1,53
52.76093087,1,53
52.79652293,1,53
52.87712526,1,53
53.32514716,1,53
53,1,53
53.41935661,1,53
53,1,53
53,1,53
53,1,53
52.93429158,1,53
53.27739904,1,53
53.41935661,1,53
52.79386721,1,53
52.87285421,1,53
53.37169062,1,53
53,1,53
53,1,53
53,1,53
53.00273785,1,53
53,1,53
53,1,53
53,1,53
53,1,53
53,1,53
53,1,53
53,1,53
53,1,53
53,1,53
53,1,53
53,1,53
53,1,53
52.87285421,1,53
52.87164956,1,53
53.46171116,1,53
52.74450376,1,53
53,2,53
52.65577002,2,53
53.25670089,2,53
52.84427105,2,53
52.54384668,2,53
53.33601643,2,53
53.31290897,2,53
53.49722108,2,53
52.91392197,2,53
52.59433265,2,53
52.50116359,2,53
53.12167009,2,53
53.1420397,2,53
52.60798084,2,53
52.79378508,2,53
53.11731691,2,53
53.1545243,2,53
53.18310746,2,53
52.99178645,2,53
52.79772758,2,53
53.05201916,2,53
53,2,53
52.81971253,2,53
53,2,53
53,2,53
53,2,53
53,2,53
53,2,53
53,2,53
53,2,53
52.8564271,2,53
52.96046543,2,53
53.02464066,2,53
52.89475702,2,53
52.75827515,2,53
53,2,53
53,2,53
53,3,53
52.53011636,3,53
53.14631075,3,53
52.88936345,3,53
53.3184668,3,53
53.26910335,3,53
53.36887064,3,53
53.23786448,3,53
53.46436687,3,53
52.58603696,3,53
52.86464066,3,53
53.21716632,3,53
53.44685832,3,53
52.66672142,3,53
52.65295003,3,53
53.20347707,3,53
52.77744011,3,53
53,3,53
53,3,53
53,3,53
53,3,53
53,3,53
53.20073922,3,53
52.83605749,3,53
53.44793977,3,53
53,3,53
53,3,53
52.51767283,3,53
52.7500616,4,53
52.93856263,4,53
53.45229295,4,53
52.59433265,4,53
52.90297057,4,53
52.61735797,4,53
53.02584531,4,53
53.12440794,4,53
52.98631075,4,53
53,4,53
53,4,53
53,4,53
52.76375086,4,53
53,4,53
52.89471595,4,53
53.41122519,5,53
53.21314168,5,53
52.92487337,5,53
52.95893224,5,53
52.5519781,5,53
52.65303217,5,53
53.25823409,5,53
53,5,53
53,5,53
53,5,53
53,5,53
53,5,53
53,5,53
53.06691307,5,53
53,5,53
53,6,53
53.29934292,6,53
52.92213552,6,53
53,6,53
52.7213963,6,53
53.20492813,7,53
52.73902806,7,53
53,7,53
53.47540041,8,53
53.7391102,0,54
54.39206023,0,54
54,0,54
54.35252567,0,54
53.81842574,0,54
54,0,54
54,0,54
54,0,54
54,0,54
54,0,54
53.51638604,0,54
54.08607803,0,54
53.95893224,0,54
54,0,54
53.52464066,0,54
54,0,54
54,0,54
54,0,54
54,0,54
54,0,54
54,0,54
54,0,54
54,0,54
54.21169062,0,54
53.7049692,0,54
54,0,54
54.49730322,0,54
54.00273785,1,54
54.45233402,1,54
53.58056126,1,54
53.90844627,1,54
53.99178645,1,54
54.34551677,1,54
54.23624914,1,54
54.40566735,1,54
53.96320329,1,54
53.96988364,1,54
54.12561259,1,54
54,1,54
53.74176591,1,54
53.83340178,1,54
54.2910883,1,54
53.53007529,1,54
54.23906913,1,54
54,1,54
53.66937714,1,54
54,1,54
53.56695414,1,54
53.61067762,1,54
54.4386037,1,54
54.19526352,1,54
53.84821355,1,54
54.27457906,1,54
54.16386037,1,54
54.21716632,1,54
54,1,54
54,1,54
54,1,54
54,1,54
54,1,54
54,1,54
54,1,54
54,1,54
53.90844627,1,54
54.10516085,1,54
54,1,54
54,1,54
54.29382615,1,54
54.30042437,2,54
54.1529911,2,54
54.06691307,2,54
53.71600274,2,54
53.74329911,2,54
53.88533881,2,54
54.26765229,2,54
54.44134155,2,54
54.05749487,2,54
54.08881588,2,54
54.17763176,2,54
53.82784394,2,54
53.66390144,2,54
53.92213552,2,54
53.51099247,2,54
53.50933607,2,54
53.63926078,2,54
53.72260096,2,54
53.53281314,2,54
54.02464066,2,54
54.4138809,2,54
54,2,54
54,2,54
54,2,54
54,2,54
54,2,54
54,2,54
54,2,54
54,2,54
54,2,54
54,2,54
54.11192334,2,54
53.76922656,3,54
54.0164271,3,54
54.46718686,3,54
54.3865024,3,54
54.42483231,3,54
54.15726215,3,54
54.35518138,3,54
54.47531828,3,54
54.32506502,3,54
54.43586585,3,54
54.48353183,3,54
54,3,54
54,3,54
54,3,54
54,3,54
54,3,54
54,3,54
54,3,54
54,3,54
54.38384668,3,54
54.1133744,3,54
53.79326489,4,54
53.82394251,4,54
53.99726215,4,54
54.04501027,4,54
53.67613963,4,54
53.59151266,4,54
54.1529911,4,54
54.0164271,4,54
53.97141684,4,54
53.88106776,4,54
53.87011636,4,54
54.09702943,4,54
54.46863792,4,54
54.10524298,4,54
53.81149897,4,54
54,4,54
54,4,54
53.67759069,4,54
54.17215606,4,54
54,4,54
54.12440794,5,54
53.6940178,5,54
54.1134976,5,54
53.64087611,5,54
54.08607803,5,54
54.15564682,5,54
54.30324435,5,54
54,5,54
53.60524298,6,54
54.43030801,6,54
54.33336071,6,54
53.50004107,6,54
54,6,54
53.88654346,6,54
54.36625599,7,54
54.32514716,7,54
54.16120465,7,54
54.3974538,7,54
53.63926078,7,54
54.18584531,8,54
54,8,54
54.11611225,11,54
53.58056126,11,54
55.49722108,0,55
54.98083504,0,55
55.05322382,0,55
54.55600274,0,55
55.03123888,0,55
55,0,55
54.93582478,0,55
54.85256674,0,55
55.44947296,0,55
54.66386037,0,55
54.7049692,0,55
55.46324435,0,55
54.92487337,0,55
54.63104723,0,55
55,0,55
55,0,55
55,0,55
55,0,55
55,0,55
54.94403833,0,55
55,0,55
55,0,55
54.93856263,1,55
55.06691307,1,55
55.08056126,1,55
55.22803559,1,55
55.03679671,1,55
54.52468172,1,55
54.97141684,1,55
55.21990418,1,55
54.50817248,1,55
54.67767283,1,55
54.58877481,1,55
55.03832991,1,55
55.46590007,1,55
55.08060233,1,55
54.62718686,1,55
54.5559206,1,55
55.4386037,1,55
54.54924025,1,55
55.18978782,1,55
55.36741958,1,55
55.41114305,1,55
55,1,55
54.60520192,1,55
55.16663929,1,55
54.80046543,1,55
55.49456537,1,55
55.2950308,1,55
54.51638604,1,55
55.32788501,1,55
55.18696783,1,55
55.42483231,1,55
54.75545517,1,55
55,1,55
55,1,55
55,1,55
55,1,55
55,1,55
55,1,55
55,1,55
55,1,55
55,1,55
55,1,55
55.22965092,1,55
55,1,55
54.87285421,1,55
55,1,55
55,1,55
55,1,55
54.87438741,1,55
55.39471595,2,55
54.61067762,2,55
54.63926078,2,55
54.89359343,2,55
55.02464066,2,55
55.43304586,2,55
55.11619439,2,55
54.98631075,2,55
55.25549624,2,55
54.58329911,2,55
55.1420397,2,55
55.41670089,2,55
54.61462012,2,55
55.08060233,2,55
54.81963039,2,55
55.38811773,2,55
54.76761123,2,55
55,2,55
55,2,55
55.45957563,2,55
55.3059822,2,55
55.44125941,2,55
55,2,55
55,2,55
55,2,55
55,2,55
55,2,55
55,2,55
55,2,55
55,2,55
55,2,55
55,2,55
55,2,55
55.20347707,2,55
54.81141684,2,55
54.65448323,2,55
55,2,55
55.04106776,3,55
54.60910335,3,55
55.10250513,3,55
55.09968515,3,55
55.11619439,3,55
54.52741958,3,55
54.73902806,3,55
55.33609856,3,55
55.12553046,3,55
55.34970568,3,55
55,3,55
55,3,55
55.43304586,3,55
54.86737851,3,55
54.7049692,3,55
54.5504449,3,55
55.13382615,4,55
55.12714579,4,55
54.71173169,4,55
54.83336071,4,55
55.0164271,4,55
54.91674196,4,55
55.02190281,4,55
54.63652293,4,55
55.37828884,4,55
54.74450376,4,55
55,4,55
55.24454483,4,55
54.59425051,4,55
55,4,55
55,4,55
55,4,55
55,4,55
55,4,55
54.59425051,4,55
55,4,55
55.36339493,4,55
54.6924846,4,55
54.50543463,5,55
54.91392197,5,55
54.80208077,5,55
55.39471595,5,55
54.87173169,5,55
54.69804244,5,55
54.56960986,5,55
54.57114305,5,55
55.12980151,5,55
55.28681725,5,55
54.67219713,5,55
55,5,55
55,5,55
55,5,55
55,5,55
55,5,55
54.85368925,5,55
55.03011636,5,55
55,5,55
55.22803559,6,55
54.91939767,6,55
55.47258042,6,55
55,6,55
55,7,55
54.96440794,7,55
54.55318275,7,55
55.22255989,7,55
54.88380561,7,55
55,7,55
54.92761123,8,55
55.07512663,8,55
54.73516769,8,55
55.1435729,9,55
54.8415332,10,55
56.20774812,0,56
55.54376454,0,56
56.05201916,0,56
56,0,56
56,0,56
56,0,56
56,0,56
56.37990418,0,56
56.22537988,0,56
56,0,56
56.14477755,0,56
56,0,56
56,0,56
56,0,56
56,0,56
56,0,56
56,0,56
56,0,56
56,0,56
56,0,56
56.46863792,0,56
56.16668036,0,56
56.12167009,0,56
55.75271732,0,56
56.11619439,0,56
56,0,56
56,0,56
56,0,56
55.62984257,1,56
55.83605749,1,56
55.8415332,1,56
56.23633128,1,56
56.01916496,1,56
55.87559206,1,56
55.7538809,1,56
55.72260096,1,56
56.26370979,1,56
56.43586585,1,56
56.03289528,1,56
56.38932238,1,56
55.61735797,1,56
56.10097194,1,56
56.19405886,1,56
56.39753593,1,56
56.42765229,1,56
56.21169062,1,56
55.57790554,1,56
56.22683094,1,56
55.7089117,1,56
56.1435729,1,56
56,1,56
55.91118412,1,56
55.54778919,1,56
55.58338125,1,56
55.76648871,1,56
55.61341547,1,56
55.92761123,1,56
56.46162902,1,56
56.44528405,1,56
56.20339493,1,56
55.52194387,1,56
56.23230664,1,56
55.58877481,1,56
55.83331964,1,56
56.35920602,1,56
56,1,56
56.34978782,1,56
56,1,56
56,1,56
56,1,56
56,1,56
56,1,56
56,1,56
56,1,56
56,1,56
56,1,56
56,1,56
55.95772758,1,56
56,1,56
56.26483231,1,56
56.46718686,1,56
55.83331964,1,56
56,1,56
56.37555099,1,56
55.82784394,2,56
56.49875428,2,56
55.60246407,2,56
55.99726215,2,56
56.49174538,2,56
56,2,56
55.67767283,2,56
55.87712526,2,56
56.41661875,2,56
55.74720055,2,56
56.31958932,2,56
56.4138809,2,56
56.46316222,2,56
56.40574949,2,56
56.11071869,2,56
56,2,56
56,2,56
56,2,56
56,2,56
56,2,56
56,2,56
55.87293634,2,56
55.61067762,2,56
55.94524298,2,56
56.33327858,2,56
56,2,56
56,2,56
56.11071869,3,56
55.76914442,3,56
56.30872005,3,56
55.58056126,3,56
56.11192334,3,56
56.10918549,3,56
55.78138261,3,56
56.20073922,3,56
56,3,56
56.24728268,3,56
56.03011636,3,56
56.37837098,3,56
55.87164956,3,56
55.88807666,3,56
56,3,56
55.71712526,3,56
56,3,56
56,3,56
56,3,56
56.21596167,3,56
56.04774812,3,56
55.71164956,3,56
56,3,56
55.75549624,4,56
55.56413415,4,56
56.01368925,4,56
55.86069815,4,56
55.87986311,4,56
56.40027379,4,56
55.94250513,4,56
56.18584531,4,56
56,4,56
55.9945243,4,56
56.23633128,4,56
56,4,56
55.88807666,4,56
55.58603696,4,56
55.87712526,5,56
55.88654346,5,56
55.73081451,5,56
56.28681725,5,56
56.3059822,5,56
55.5861191,5,56
56.48788501,5,56
56,5,56
55.58885695,5,56
56,5,56
55.57782341,5,56
55.79225188,5,56
55.64900753,6,56
55.66398357,6,56
55.96988364,6,56
56,6,56
56,6,56
56,6,56
55.69530459,7,56
56.20347707,7,56
55.97141684,7,56
56.21869952,7,56
56,7,56
55.7049692,8,56
56.00821355,8,56
55.78412047,9,56
56.11619439,12,56
56.68306639,0,57
57.37982204,0,57
57.0054757,0,57
57.08334018,0,57
57.35252567,0,57
57.15017112,0,57
57,0,57
57.09549624,0,57
57.16945927,0,57
56.68306639,0,57
56.52459959,0,57
57,0,57
56.54384668,0,57
56.66937714,0,57
57.47540041,0,57
57.33883641,0,57
57,0,57
56.90176591,0,57
57.31137577,0,57
56.53409993,0,57
57.21048597,0,57
57,0,57
57,0,57
57,0,57
56.62714579,1,57
57.11466119,1,57
57.47423682,1,57
57.15025325,1,57
56.50825462,1,57
56.71994524,1,57
57.16941821,1,57
57.47958932,1,57
56.61075975,1,57
56.94130048,1,57
57.23516769,1,57
57.2950308,1,57
57,1,57
56.71164956,1,57
57.39753593,1,57
56.69675565,1,57
56.77856263,1,57
56.97258042,1,57
57.32506502,1,57
56.83331964,1,57
56.86617385,1,57
56.87559206,1,57
57.35791923,1,57
57.45221081,1,57
57.32232717,1,57
57.38932238,1,57
56.50551677,1,57
57.47145791,1,57
57,1,57
57,1,57
57,1,57
57,1,57
57,1,57
57,1,57
57,1,57
57,1,57
57,1,57
57,1,57
57.05048597,1,57
57,1,57
56.86895277,1,57
57,1,57
57.04654346,1,57
57.13930185,1,57
57,1,57
57,1,57
56.58329911,1,57
57.41396304,1,57
56.67493498,1,57
56.9890486,1,57
57.42769336,2,57
56.57114305,2,57
57.02036961,2,57
56.90023272,2,57
56.95225188,2,57
57.34431211,2,57
56.62162902,2,57
56.54102669,2,57
57.42491444,2,57
57.2663655,2,57
57.2718412,2,57
56.61615332,2,57
56.94130048,2,57
57.04227242,2,57
56.72533881,2,57
56.70617385,2,57
56.9945243,2,57
57,2,57
57.14477755,2,57
57.42217659,2,57
57.10370979,2,57
57.1310883,2,57
57.17601643,2,57
57,2,57
57,2,57
57,2,57
57,2,57
57,2,57
57,2,57
57,2,57
57,2,57
57,2,57
57.39753593,2,57
57.20774812,2,57
57.47693361,2,57
56.60648871,2,57
56.56301164,2,57
57.41114305,2,57
56.87559206,2,57
56.86351814,3,57
56.94130048,3,57
56.84978782,3,57
57.48908966,3,57
56.86617385,3,57
57.41114305,3,57
56.99178645,3,57
56.83058179,3,57
56.76648871,3,57
56.81689254,3,57
57.136564,3,57
57.2444627,3,57
57.42217659,3,57
57.26370979,3,57
57.34978782,3,57
57.00273785,3,57
57.02310746,3,57
57,3,57
57,3,57
57,3,57
57,3,57
57,3,57
57,3,57
57.31145791,3,57
56.74450376,3,57
56.9890486,3,57
57,3,57
56.51646817,4,57
56.7089117,4,57
56.82672142,4,57
57.06023272,4,57
56.77470226,4,57
57.09976728,4,57
56.9890486,4,57
57.26918549,4,57
56.62710472,4,57
56.80867899,4,57
57.09702943,4,57
57,4,57
57,4,57
57.13930185,4,57
57.38110883,4,57
57.238987,4,57
56.95071869,5,57
57.31411362,5,57
57.28681725,5,57
57.46710472,5,57
57,5,57
57.32240931,5,57
57,5,57
56.91939767,5,57
57,6,57
56.76366872,6,57
57,6,57
57,6,57
57,6,57
56.75545517,7,57
56.796564,7,57
57,7,57
56.57782341,7,57
58.16668036,0,58
58,0,58
58,0,58
58,0,58
58,0,58
58,0,58
57.66937714,0,58
58.34149213,0,58
58.01763176,0,58
58,0,58
58,0,58
58,0,58
58,0,58
57.56960986,0,58
57.51364819,0,58
58,0,58
58.31967146,0,58
57.74176591,1,58
58.1420397,1,58
58.1243258,1,58
58.4138809,1,58
58.30872005,1,58
57.91939767,1,58
58.28899384,1,58
58,1,58
58.02468172,1,58
58.21169062,1,58
58.27466119,1,58
57.64083504,1,58
58.0449692,1,58
57.71438741,1,58
57.95772758,1,58
58.1008898,1,58
57.69804244,1,58
58.38376454,1,58
57.7336345,1,58
58,1,58
58.1490486,1,58
57.74997947,1,58
58.3059822,1,58
57.70770705,1,58
58.00273785,1,58
58.06143737,1,58
58,1,58
58,1,58
57.86617385,1,58
58,1,58
58,1,58
58,1,58
58,1,58
58,1,58
58,1,58
58,1,58
58,1,58
58,1,58
58,1,58
58,1,58
57.66663929,1,58
58.04501027,1,58
57.81842574,1,58
57.98631075,1,58
58.41396304,1,58
58.20227242,1,58
58.09429158,1,58
58.25002053,1,58
57.6025462,1,58
57.76093087,1,58
58,1,58
58,1,58
58,1,58
58.12830938,1,58
57.93702943,2,58
58.31419576,2,58
58.18157426,2,58
57.59698836,2,58
58.40184805,2,58
58.19953457,2,58
57.68306639,2,58
58.05596167,2,58
58.23633128,2,58
57.71164956,2,58
57.94951403,2,58
57.59972621,2,58
58.34157426,2,58
57.84427105,2,58
58,2,58
58,2,58
58,2,58
58,2,58
58,2,58
58,2,58
58,2,58
58,2,58
58.15025325,2,58
58.30324435,2,58
58.48353183,2,58
58.21442847,2,58
57.52314853,2,58
58.10250513,2,58
58.1584668,2,58
58,2,58
58.31693361,3,58
58.31029432,3,58
57.75819302,3,58
57.74176591,3,58
57.77462012,3,58
58.26362765,3,58
57.69132101,3,58
57.96440794,3,58
58.03011636,3,58
58.28835044,3,58
58.44528405,3,58
57.78283368,3,58
58.07786448,3,58
58.20347707,3,58
57.64473648,3,58
57.64353183,3,58
58,3,58
58,3,58
58,3,58
58,3,58
58,3,58
57.60520192,3,58
58.21982204,3,58
57.57782341,3,58
58.42483231,3,58
58,3,58
58.24454483,4,58
57.94524298,4,58
58.04501027,4,58
58,4,58
58.35800137,4,58
57.92761123,4,58
58,4,58
58,4,58
58,4,58
58,4,58
58,4,58
58,4,58
58,4,58
58,4,58
58.41722108,4,58
58.02580424,5,58
58.21596167,5,58
58.14083504,5,58
57.66390144,5,58
58,5,58
58,5,58
58,5,58
58,5,58
57.90023272,5,58
58,5,58
58.44520192,6,58
57.92881588,6,58
58.49456537,6,58
57.58329911,6,58
57.93856263,6,58
58,6,58
58.17062286,6,58
58.23906913,7,58
57.74732375,7,58
58.21442847,7,58
58.1584668,7,58
58,7,58
58,7,58
57.61889117,7,58
58.03011636,7,58
58.0054757,8,58
58.16668036,9,58
57.83605749,9,58
58.37007529,11,58
58.7089117,0,59
58.7104449,0,59
59,0,59
58.74724162,0,59
59.03679671,0,59
59.1490486,0,59
59.00821355,0,59
58.55874059,0,59
59,0,59
59.37837098,0,59
58.64747433,0,59
59.0054757,0,59
59.06135524,0,59
58.63540041,0,59
58.54924025,0,59
58.81141684,0,59
59,0,59
59,0,59
59,0,59
59,0,59
59,0,59
58.98083504,0,59
