rs,age
2,67
1,67
9,67
11,67
2,67
1,67
4,67
1,67
1,67
0,67
2,67
2,67
1,67
0,67
0,67
0,67
0,67
0,67
6,67
0,67
0,67
0,67
12,68
1,68
10,68
14,68
9,68
6,68
1,68
4,68
3,68
0,68
2,68
6,68
0,68
15,68
5,68
1,68
0,68
6,68
0,68
0,68
0,68
6,69
8,69
6,69
4,69
3,69
1,69
0,69
0,69
0,69
3,69
1,69
4,69
9,69
10,69
0,69
0,69
0,69
0,69
0,69
0,69
13,70
1,70
2,70
3,70
6,70
1,70
1,70
14,70
2,70
0,70
1,70
1,70
3,70
3,70
2,70
1,70
2,70
0,70
2,70
2,70
5,70
0,70
0,70
0,70
0,70
0,70
2,70
0,70
0,70
0,70
0,70
0,70
2,71
5,71
0,71
6,71
4,71
4,71
0,71
1,71
7,71
8,71
10,71
0,71
1,71
1,71
0,71
0,71
0,71
0,71
0,71
0,71
0,71
0,72
8,72
2,72
5,72
3,72
0,72
1,72
0,72
1,72
1,72
2,72
0,72
3,72
0,72
1,72
0,72
0,72
0,72
0,72
0,72
0,72
0,72
0,72
1,72
0,72
3,73
5,73
1,73
4,73
12,73
2,73
0,73
0,73
3,73
10,73
0,73
1,73
1,73
0,73
4,73
0,73
0,73
0,73
0,73
0,73
0,73
0,73
0,73
0,73
0,73
4,74
17,74
2,74
1,74
7,74
1,74
9,74
1,74
9,74
3,74
1,74
0,74
0,74
0,74
0,74
3,75
10,75
10,75
1,75
0,75
2,75
6,75
13,75
0,75
0,75
0,75
0,75
1,75
0,75
0,75
3,76
1,76
1,76
0,76
4,76
1,76
3,76
2,76
5,76
1,76
3,76
7,76
0,76
0,76
4,76
1,76
1,76
4,76
0,76
0,76
0,76
0,76
0,76
0,76
0,76
0,76
1,77
2,77
4,77
1,77
2,77
1,77
8,77
1,77
5,77
1,77
1,77
6,77
0,77
8,77
14,77
1,77
0,77
5,77
0,77
0,77
1,78
1,78
4,78
2,78
1,78
1,78
0,78
1,78
1,78
1,78
1,78
7,78
0,78
0,78
8,78
1,78
0,78
0,78
1,78
0,78
3,79
2,79
7,79
0,79
3,79
2,79
0,79
10,79
1,79
1,79
3,79
0,79
0,79
0,79
0,79
0,79
0,79
0,79
0,79
0,79
0,79
0,79
2,80
1,80
1,80
2,80
3,80
2,80
13,80
1,80
3,80
0,80
0,80
0,80
2,80
0,80
0,80
0,80
1,80
0,80
1,81
9,81
7,81
3,81
0,81
2,81
1,81
2,81
0,81
0,81
1,81
1,81
0,81
0,81
0,81
0,81
0,81
0,81
0,81
8,82
4,82
5,82
0,82
0,82
6,82
7,82
2,82
0,82
1,82
0,82
0,82
0,82
0,82
4,83
1,83
1,83
6,83
0,83
0,83
13,83
1,83
1,83
1,83
0,83
1,83
0,83
1,83
0,83
0,83
0,83
1,83
7,84
2,84
0,84
1,84
0,84
8,84
0,84
5,84
0,84
10,84
0,84
4,84
0,84
0,84
0,85
2,85
13,85
3,85
2,85
0,85
0,85
6,86
2,86
1,86
2,86
1,86
1,86
1,86
0,86
2,87
0,87
0,87
0,87
0,87
1,87
3,88
2,88
0,88
0,88
1,88
0,88
2,89
3,89
0,89
0,89
3,90
3,90
0,90
0,90
1,91
1,91
0,91
0,91
1,92
1,92
0,92
4,93
1,94
0,94
0,95
